layer,batch,channel,height,width,num_output,fpops,lat,gflops
fc,446,446,1,1,2560,509224960,1.1400,446.688561404
fc,446,446,1,1,3072,611069952,1.0170,600.855410029
fc,446,446,1,1,3200,636531200,1.0660,597.12120075
fc,446,446,1,1,4096,814759936,1.3150,619.589304943
fc,446,1000,1,1,64,28544000,0.7880,36.2233502538
fc,446,1000,1,1,128,57088000,0.8270,69.0302297461
fc,446,1000,1,1,196,87416000,0.9160,95.4323144105
fc,446,1000,1,1,256,114176000,0.8300,137.561445783
fc,446,1000,1,1,320,142720000,0.8800,162.181818182
fc,446,1000,1,1,384,171264000,0.8770,195.283922463
fc,446,1000,1,1,512,228352000,1.0220,223.436399217
fc,446,1000,1,1,768,342528000,1.0900,314.24587156
fc,446,1000,1,1,1024,456704000,1.1780,387.694397284
fc,446,1000,1,1,1536,685056000,1.3290,515.467268623
fc,446,1000,1,1,2048,913408000,1.7250,529.511884058
fc,446,1000,1,1,2560,1141760000,1.7650,646.889518414
fc,446,1000,1,1,3072,1370112000,1.9390,706.607529654
fc,446,1000,1,1,3200,1427200000,2.0640,691.472868217
fc,446,1000,1,1,4096,1826816000,2.5380,719.785657998
fc,446,64,1,1,64,1826816,0.1100,16.6074181818
fc,446,64,1,1,128,3653632,0.1110,32.9156036036
fc,446,64,1,1,196,5594624,0.1150,48.6489043478
fc,446,64,1,1,256,7307264,0.1100,66.4296727273
fc,446,64,1,1,320,9134080,0.1120,81.5542857143
fc,446,64,1,1,384,10960896,0.1140,96.1482105263
fc,446,64,1,1,512,14614528,0.1300,112.419446154
fc,446,64,1,1,768,21921792,0.1480,148.120216216
fc,446,64,1,1,1024,29229056,0.1900,153.837136842
fc,446,64,1,1,1536,43843584,0.2040,214.919529412
fc,446,64,1,1,2048,58458112,0.2460,237.634601626
fc,446,64,1,1,2560,73072640,0.2750,265.718690909
fc,446,64,1,1,3072,87687168,0.3080,284.698597403
fc,446,64,1,1,3200,91340800,0.3120,292.758974359
fc,446,64,1,1,4096,116916224,0.3850,303.678503896
fc,512,640,1,1,64,20971520,0.6460,32.4636532508
fc,512,640,1,1,128,41943040,0.6530,64.2313016845
fc,512,640,1,1,196,64225280,0.6550,98.0538625954
fc,512,640,1,1,256,83886080,0.6460,129.854613003
fc,512,640,1,1,320,104857600,0.6650,157.680601504
fc,512,640,1,1,384,125829120,0.7150,175.984783217
fc,512,640,1,1,512,167772160,0.6990,240.01739628
fc,512,640,1,1,768,251658240,0.7860,320.175877863
fc,512,640,1,1,1024,335544320,0.9540,351.72360587
fc,512,640,1,1,1536,503316480,0.9370,537.157395945
fc,512,640,1,1,2048,671088640,1.1850,566.319527426
fc,512,640,1,1,2560,838860800,1.1990,699.633694746
fc,512,640,1,1,3072,1006632960,1.4450,696.631806228
fc,512,640,1,1,3200,1048576000,1.4550,720.670790378
fc,512,640,1,1,4096,1342177280,1.6980,790.44598351
fc,512,384,1,1,64,12582912,0.4020,31.3007761194
fc,512,384,1,1,128,25165824,0.4020,62.6015522388
fc,512,384,1,1,196,38535168,0.4460,86.4017219731
fc,512,384,1,1,256,50331648,0.4370,115.175395881
fc,512,384,1,1,320,62914560,0.4420,142.340633484
fc,512,384,1,1,384,75497472,0.4720,159.952271186
fc,512,384,1,1,512,100663296,0.5000,201.326592
fc,512,384,1,1,768,150994944,0.5160,292.625860465
fc,512,384,1,1,1024,201326592,0.6560,306.900292683
fc,512,384,1,1,1536,301989888,0.6840,441.505684211
fc,512,384,1,1,2048,402653184,0.8300,485.124318072
fc,512,384,1,1,2560,503316480,0.8540,589.363559719
fc,512,384,1,1,3072,603979776,0.9980,605.190156313
fc,512,384,1,1,3200,629145600,1.1500,547.083130435
fc,512,384,1,1,4096,805306368,1.1930,675.026293378
fc,512,2000,1,1,64,65536000,1.6040,40.8578553616
fc,512,2000,1,1,128,131072000,1.6180,81.0086526576
fc,512,2000,1,1,196,200704000,1.6940,118.479338843
fc,512,2000,1,1,256,262144000,1.7200,152.409302326
fc,512,2000,1,1,320,327680000,1.7880,183.266219239
fc,512,2000,1,1,384,393216000,1.9870,197.894313035
fc,512,2000,1,1,512,524288000,2.0790,252.182780183
fc,512,2000,1,1,768,786432000,2.0100,391.259701493
fc,512,2000,1,1,1024,1048576000,2.6450,396.43705104
fc,512,2000,1,1,1536,1572864000,2.6750,587.986542056
fc,512,2000,1,1,2048,2097152000,3.3420,627.514063435
fc,512,2000,1,1,2560,2621440000,4.6000,569.87826087
fc,512,2000,1,1,3072,3145728000,4.0120,784.079760718
fc,512,2000,1,1,3200,3276800000,4.0380,811.490837048
fc,512,2000,1,1,4096,4194304000,4.7060,891.267318317
fc,512,576,1,1,64,18874368,0.5950,31.7216268908
fc,512,576,1,1,128,37748736,0.6140,61.4800260586
fc,512,576,1,1,196,57802752,0.6360,90.8848301887
fc,512,576,1,1,256,75497472,0.6470,116.68851932
fc,512,576,1,1,320,94371840,0.6890,136.969288824
fc,512,576,1,1,384,113246208,0.7100,159.501701408
fc,512,576,1,1,512,150994944,0.6800,222.051388235
fc,512,576,1,1,768,226492416,0.7050,321.265838298
fc,512,576,1,1,1024,301989888,0.8800,343.170327273
fc,512,576,1,1,1536,452984832,0.8990,503.876342603
fc,512,576,1,1,2048,603979776,1.1120,543.147280576
fc,512,576,1,1,2560,754974720,1.1910,633.899848866
fc,512,576,1,1,3072,905969664,1.3760,658.408186047
fc,512,576,1,1,3200,943718400,1.3390,704.793427931
fc,512,576,1,1,4096,1207959552,1.6110,749.819709497
fc,512,4000,1,1,64,131072000,3.1070,42.1860315417
fc,512,4000,1,1,128,262144000,3.2760,80.0195360195
fc,512,4000,1,1,196,401408000,3.3060,121.418027828
fc,512,4000,1,1,256,524288000,3.3510,156.457176962
fc,512,4000,1,1,320,655360000,5.0720,129.211356467
fc,512,4000,1,1,384,786432000,4.0620,193.607090103
fc,512,4000,1,1,512,1048576000,3.9450,265.798732573
fc,512,4000,1,1,768,1572864000,3.9810,395.092690279
fc,512,4000,1,1,1024,2097152000,5.1250,409.200390244
fc,512,4000,1,1,1536,3145728000,5.2960,593.981873112
fc,512,4000,1,1,2048,4194304000,6.4810,647.169264002
fc,512,4000,1,1,2560,5242880000,6.5510,800.317508777
fc,512,4000,1,1,3072,6291456000,7.8710,799.321051963
fc,512,4000,1,1,3200,6553600000,7.8220,837.841984147
fc,512,4000,1,1,4096,8388608000,9.0150,930.516694398
fc,512,3000,1,1,64,98304000,2.4120,40.7562189055
fc,512,3000,1,1,128,196608000,2.4330,80.8088779285
fc,512,3000,1,1,196,301056000,2.5470,118.200235571
fc,512,3000,1,1,256,393216000,2.5380,154.93144208
fc,512,3000,1,1,320,491520000,2.6680,184.227886057
fc,512,3000,1,1,384,589824000,2.9140,202.410432395
fc,512,3000,1,1,512,786432000,2.9840,263.549597855
fc,512,3000,1,1,768,1179648000,3.0690,384.375366569
fc,512,3000,1,1,1024,1572864000,3.9980,393.412706353
fc,512,3000,1,1,1536,2359296000,5.1270,460.170860152
fc,512,3000,1,1,2048,3145728000,4.9230,638.985984156
fc,512,3000,1,1,2560,3932160000,4.9460,795.018196522
fc,512,3000,1,1,3072,4718592000,5.9370,794.777160182
fc,512,3000,1,1,3200,4915200000,6.0560,811.624834875
fc,512,3000,1,1,4096,6291456000,6.8340,920.611062335
fc,512,768,1,1,64,25165824,0.6960,36.1577931034
fc,512,768,1,1,128,50331648,0.7070,71.1904497878
fc,512,768,1,1,196,77070336,0.7300,105.57580274
fc,512,768,1,1,256,100663296,0.7510,134.039009321
fc,512,768,1,1,320,125829120,0.7790,161.526469833
fc,512,768,1,1,384,150994944,0.8030,188.038535492
fc,512,768,1,1,512,201326592,0.8430,238.821580071
fc,512,768,1,1,768,301989888,0.8430,358.232370107
fc,512,768,1,1,1024,402653184,1.1120,362.09818705
fc,512,768,1,1,1536,603979776,1.1230,537.827048976
fc,512,768,1,1,2048,805306368,1.4830,543.025197572
fc,512,768,1,1,2560,1006632960,1.4810,679.698149899
fc,512,768,1,1,3072,1207959552,1.7750,680.540592676
fc,512,768,1,1,3200,1258291200,1.7840,705.320179372
fc,512,768,1,1,4096,1610612736,2.1060,764.773378917
fc,512,512,1,1,64,16777216,0.5010,33.4874570858
fc,512,512,1,1,128,33554432,0.5140,65.2809961089
fc,512,512,1,1,196,51380224,0.5420,94.7974612546
fc,512,512,1,1,256,67108864,0.5710,117.528658494
fc,512,512,1,1,320,83886080,0.5820,144.134158076
fc,512,512,1,1,384,100663296,0.6180,162.885592233
fc,512,512,1,1,512,134217728,0.6390,210.043392801
fc,512,512,1,1,768,201326592,0.6500,309.733218462
fc,512,512,1,1,1024,268435456,0.8300,323.416212048
fc,512,512,1,1,1536,402653184,0.8430,477.643160142
fc,512,512,1,1,2048,536870912,1.0320,520.223751938
fc,512,512,1,1,2560,671088640,1.0550,636.102976303
fc,512,512,1,1,3072,805306368,1.2340,652.598353323
fc,512,512,1,1,3200,838860800,1.2770,656.899608457
fc,512,512,1,1,4096,1073741824,1.4440,743.588520776
fc,512,446,1,1,64,14614528,0.4540,32.1905903084
fc,512,446,1,1,128,29229056,0.4680,62.4552478632
fc,512,446,1,1,196,44756992,0.4830,92.6645797101
fc,512,446,1,1,256,58458112,0.5020,116.450422311
fc,512,446,1,1,320,73072640,0.5100,143.279686275
fc,512,446,1,1,384,87687168,0.5490,159.721617486
fc,512,446,1,1,512,116916224,0.5790,201.927848014
fc,512,446,1,1,768,175374336,0.5770,303.941656846
fc,512,446,1,1,1024,233832448,0.7350,318.139385034
fc,512,446,1,1,1536,350748672,0.7600,461.511410526
fc,512,446,1,1,2048,467664896,0.9240,506.130839827
fc,512,446,1,1,2560,584581120,0.9380,623.220810235
fc,512,446,1,1,3072,701497344,1.1220,625.220449198
fc,512,446,1,1,3200,730726400,1.1160,654.772759857
fc,512,446,1,1,4096,935329792,1.2960,721.70508642
fc,512,1000,1,1,64,32768000,0.8630,37.9698725377
fc,512,1000,1,1,128,65536000,0.8800,74.4727272727
fc,512,1000,1,1,196,100352000,0.9180,109.315904139
fc,512,1000,1,1,256,131072000,0.9430,138.994697773
fc,512,1000,1,1,320,163840000,0.9680,169.256198347
fc,512,1000,1,1,384,196608000,1.0590,185.654390935
fc,512,1000,1,1,512,262144000,1.0880,240.941176471
fc,512,1000,1,1,768,393216000,1.0940,359.429616088
fc,512,1000,1,1,1024,524288000,1.4200,369.216901408
fc,512,1000,1,1,1536,786432000,1.4390,546.51285615
fc,512,1000,1,1,2048,1048576000,1.7940,584.490523969
fc,512,1000,1,1,2560,1310720000,1.8120,723.355408389
fc,512,1000,1,1,3072,1572864000,2.1470,732.586865394
fc,512,1000,1,1,3200,1638400000,2.1510,761.692236169
fc,512,1000,1,1,4096,2097152000,2.4960,840.205128205
fc,512,64,1,1,64,2097152,0.1130,18.5588672566
fc,512,64,1,1,128,4194304,0.1220,34.3795409836
fc,512,64,1,1,196,6422528,0.1350,47.5742814815
fc,512,64,1,1,256,8388608,0.1220,68.7590819672
fc,512,64,1,1,320,10485760,0.1220,85.948852459
fc,512,64,1,1,384,12582912,0.1270,99.0780472441
fc,512,64,1,1,512,16777216,0.1460,114.912438356
fc,512,64,1,1,768,25165824,0.1610,156.309465839
fc,512,64,1,1,1024,33554432,0.2070,162.098705314
fc,512,64,1,1,1536,50331648,0.2220,226.719135135
fc,512,64,1,1,2048,67108864,0.2740,244.922861314
fc,512,64,1,1,2560,83886080,0.2860,293.307972028
fc,512,64,1,1,3072,100663296,0.3420,294.337122807
fc,512,64,1,1,3200,104857600,0.3380,310.229585799
fc,512,64,1,1,4096,134217728,0.3960,338.933656566
fc,576,640,1,1,64,23592960,0.6310,37.3897939778
fc,576,640,1,1,128,47185920,0.6580,71.7111246201
fc,576,640,1,1,196,72253440,0.7400,97.6397837838
fc,576,640,1,1,256,94371840,0.7440,126.843870968
fc,576,640,1,1,320,117964800,0.7080,166.616949153
fc,576,640,1,1,384,141557760,0.7680,184.32
fc,576,640,1,1,512,188743680,0.8490,222.312932862
fc,576,640,1,1,768,283115520,0.8440,335.44492891
fc,576,640,1,1,1024,377487360,1.1470,329.10842197
fc,576,640,1,1,1536,566231040,1.0590,534.684645892
fc,576,640,1,1,2048,754974720,1.3510,558.826587713
fc,576,640,1,1,2560,943718400,1.3960,676.016045845
fc,576,640,1,1,3072,1132462080,1.6680,678.934100719
fc,576,640,1,1,3200,1179648000,1.6900,698.016568047
fc,576,640,1,1,4096,1509949440,1.9650,768.42210687
fc,576,384,1,1,64,14155776,0.4200,33.7042285714
fc,576,384,1,1,128,28311552,0.4710,60.1094522293
fc,576,384,1,1,196,43352064,0.4630,93.6329676026
fc,576,384,1,1,256,56623104,0.4720,119.96420339
fc,576,384,1,1,320,70778880,0.4740,149.322531646
fc,576,384,1,1,384,84934656,0.5120,165.888
fc,576,384,1,1,512,113246208,0.6230,181.775614767
fc,576,384,1,1,768,169869312,0.5840,290.872109589
fc,576,384,1,1,1024,226492416,0.7560,299.593142857
fc,576,384,1,1,1536,339738624,0.7660,443.523007833
fc,576,384,1,1,2048,452984832,0.9820,461.288016293
fc,576,384,1,1,2560,566231040,1.0000,566.23104
fc,576,384,1,1,3072,679477248,1.0640,638.60643609
fc,576,384,1,1,3200,707788800,1.1660,607.022984563
fc,576,384,1,1,4096,905969664,1.2930,700.672593968
fc,576,2000,1,1,64,73728000,1.6590,44.4412296564
fc,576,2000,1,1,128,147456000,1.6970,86.89216264
fc,576,2000,1,1,196,225792000,1.8120,124.609271523
fc,576,2000,1,1,256,294912000,1.8480,159.584415584
fc,576,2000,1,1,320,368640000,2.0710,178.000965717
fc,576,2000,1,1,384,442368000,2.3410,188.965399402
fc,576,2000,1,1,512,589824000,2.1190,278.350165172
fc,576,2000,1,1,768,884736000,2.3810,371.581688366
fc,576,2000,1,1,1024,1179648000,3.0040,392.69241012
fc,576,2000,1,1,1536,1769472000,3.1410,563.346704871
fc,576,2000,1,1,2048,2359296000,3.6570,645.145200984
fc,576,2000,1,1,2560,2949120000,4.0500,728.177777778
fc,576,2000,1,1,3072,3538944000,4.7430,746.140417457
fc,576,2000,1,1,3200,3686400000,4.6860,786.683738796
fc,576,2000,1,1,4096,4718592000,5.5330,852.808964395
fc,576,576,1,1,64,21233664,0.5990,35.4485208681
fc,576,576,1,1,128,42467328,0.6190,68.6063457189
fc,576,576,1,1,196,65028096,0.6610,98.3783600605
fc,576,576,1,1,256,84934656,0.7330,115.872654843
fc,576,576,1,1,320,106168320,0.6820,155.67202346
fc,576,576,1,1,384,127401984,0.7430,171.469695828
fc,576,576,1,1,512,169869312,0.7770,218.622023166
fc,576,576,1,1,768,254803968,0.8110,314.184917386
fc,576,576,1,1,1024,339738624,0.9680,350.969652893
fc,576,576,1,1,1536,509607936,0.9550,533.620875393
fc,576,576,1,1,2048,679477248,1.2640,537.561113924
fc,576,576,1,1,2560,849346560,1.3420,632.89609538
fc,576,576,1,1,3072,1019215872,1.7920,568.758857143
fc,576,576,1,1,3200,1061683200,1.5730,674.941640178
fc,576,576,1,1,4096,1358954496,1.7730,766.471796954
fc,576,4000,1,1,64,147456000,3.4410,42.8526591107
fc,576,4000,1,1,128,294912000,3.4600,85.2346820809
fc,576,4000,1,1,196,451584000,3.6930,122.281072299
fc,576,4000,1,1,256,589824000,3.7710,156.410501193
fc,576,4000,1,1,320,737280000,3.8400,192.0
fc,576,4000,1,1,384,884736000,4.2610,207.635766252
fc,576,4000,1,1,512,1179648000,4.6390,254.289286484
fc,576,4000,1,1,768,1769472000,4.8460,365.140734626
fc,576,4000,1,1,1024,2359296000,5.5790,422.888689729
fc,576,4000,1,1,1536,3538944000,5.7860,611.639128932
fc,576,4000,1,1,2048,4718592000,7.5880,621.849235635
fc,576,4000,1,1,2560,5898240000,7.6300,773.0327654
fc,576,4000,1,1,3072,7077888000,8.7840,805.770491803
fc,576,4000,1,1,3200,7372800000,9.4650,778.954041204
fc,576,4000,1,1,4096,9437184000,10.9560,861.371303395
fc,576,3000,1,1,64,110592000,2.6240,42.1463414634
fc,576,3000,1,1,128,221184000,2.5990,85.1035013467
fc,576,3000,1,1,196,338688000,2.8020,120.87366167
fc,576,3000,1,1,256,442368000,2.8710,154.081504702
fc,576,3000,1,1,320,552960000,2.9130,189.82492276
fc,576,3000,1,1,384,663552000,3.2010,207.295220244
fc,576,3000,1,1,512,884736000,3.2060,275.962570181
fc,576,3000,1,1,768,1327104000,3.5570,373.096429575
fc,576,3000,1,1,1024,1769472000,4.8380,365.74452253
fc,576,3000,1,1,1536,2654208000,4.7310,561.024730501
fc,576,3000,1,1,2048,3538944000,5.9250,597.290126582
fc,576,3000,1,1,2560,4423680000,5.9430,744.351337708
fc,576,3000,1,1,3072,5308416000,6.4620,821.48189415
fc,576,3000,1,1,3200,5529600000,7.5550,731.912640635
fc,576,3000,1,1,4096,7077888000,8.5810,824.832537
fc,576,768,1,1,64,28311552,0.7580,37.3503324538
fc,576,768,1,1,128,56623104,0.7690,73.6321248375
fc,576,768,1,1,196,86704128,0.8140,106.516127764
fc,576,768,1,1,256,113246208,0.8220,137.769109489
fc,576,768,1,1,320,141557760,0.8420,168.120855107
fc,576,768,1,1,384,169869312,0.8980,189.164044543
fc,576,768,1,1,512,226492416,1.0040,225.590055777
fc,576,768,1,1,768,339738624,1.3760,246.903069767
fc,576,768,1,1,1024,452984832,1.1810,383.560399661
fc,576,768,1,1,1536,679477248,1.3780,493.089439768
fc,576,768,1,1,2048,905969664,1.6900,536.07672426
fc,576,768,1,1,2560,1132462080,1.7470,648.23244419
fc,576,768,1,1,3072,1358954496,1.9320,703.392596273
fc,576,768,1,1,3200,1415577600,2.0340,695.957522124
fc,576,768,1,1,4096,1811939328,2.3460,772.352654731
fc,576,512,1,1,64,18874368,0.5960,31.6684026846
fc,576,512,1,1,128,37748736,0.6090,61.9847881773
fc,576,512,1,1,196,57802752,0.6470,89.3396476043
fc,576,512,1,1,256,75497472,0.6360,118.706716981
fc,576,512,1,1,320,94371840,0.6580,143.42224924
fc,576,512,1,1,384,113246208,0.7030,161.089911807
fc,576,512,1,1,512,150994944,0.7920,190.650181818
fc,576,512,1,1,768,226492416,0.6950,325.888368345
fc,576,512,1,1,1024,301989888,0.9300,324.720309677
fc,576,512,1,1,1536,452984832,0.9570,473.338382445
fc,576,512,1,1,2048,603979776,1.1210,538.786597681
fc,576,512,1,1,2560,754974720,1.1840,637.647567568
fc,576,512,1,1,3072,905969664,1.3900,651.776736691
fc,576,512,1,1,3200,943718400,1.3860,680.893506494
fc,576,512,1,1,4096,1207959552,1.6030,753.561791641
fc,576,446,1,1,64,16441344,0.4960,33.1478709677
fc,576,446,1,1,128,32882688,0.5190,63.3577803468
fc,576,446,1,1,196,50351616,0.5460,92.2190769231
fc,576,446,1,1,256,65765376,0.5540,118.710064982
fc,576,446,1,1,320,82206720,0.6000,137.0112
fc,576,446,1,1,384,98648064,0.6000,164.41344
fc,576,446,1,1,512,131530752,0.6880,191.178418605
fc,576,446,1,1,768,197296128,0.8460,233.210553191
fc,576,446,1,1,1024,263061504,0.8620,305.175758701
fc,576,446,1,1,1536,394592256,0.8420,468.63688361
fc,576,446,1,1,2048,526123008,0.9820,535.766810591
fc,576,446,1,1,2560,657653760,1.1430,575.37511811
fc,576,446,1,1,3072,789184512,1.2780,617.515267606
fc,576,446,1,1,3200,822067200,1.3720,599.174344023
fc,576,446,1,1,4096,1052246016,1.5330,686.396618395
fc,576,1000,1,1,64,36864000,0.9120,40.4210526316
fc,576,1000,1,1,128,73728000,0.9280,79.4482758621
fc,576,1000,1,1,196,112896000,0.9780,115.435582822
fc,576,1000,1,1,256,147456000,0.9750,151.236923077
fc,576,1000,1,1,320,184320000,1.0200,180.705882353
fc,576,1000,1,1,384,221184000,1.1650,189.85751073
fc,576,1000,1,1,512,294912000,1.3210,223.249053747
fc,576,1000,1,1,768,442368000,1.2620,350.529318542
fc,576,1000,1,1,1024,589824000,1.6220,363.639950678
fc,576,1000,1,1,1536,884736000,1.6640,531.692307692
fc,576,1000,1,1,2048,1179648000,2.0120,586.306163022
fc,576,1000,1,1,2560,1474560000,2.0750,710.631325301
fc,576,1000,1,1,3072,1769472000,2.5410,696.368358914
fc,576,1000,1,1,3200,1843200000,2.4000,768.0
fc,576,1000,1,1,4096,2359296000,3.2110,734.754282155
fc,576,64,1,1,64,2359296,0.1250,18.874368
fc,576,64,1,1,128,4718592,0.1210,38.9966280992
fc,576,64,1,1,196,7225344,0.1300,55.5795692308
fc,576,64,1,1,256,9437184,0.1330,70.9562706767
fc,576,64,1,1,320,11796480,0.1310,90.0494656489
fc,576,64,1,1,384,14155776,0.1390,101.840115108
fc,576,64,1,1,512,18874368,0.1540,122.560831169
fc,576,64,1,1,768,28311552,0.1740,162.710068966
fc,576,64,1,1,1024,37748736,0.2190,172.368657534
fc,576,64,1,1,1536,56623104,0.2440,232.061901639
fc,576,64,1,1,2048,75497472,0.2880,262.144
fc,576,64,1,1,2560,94371840,0.3220,293.080248447
fc,576,64,1,1,3072,113246208,0.3680,307.73426087
fc,576,64,1,1,3200,117964800,0.3740,315.413903743
fc,576,64,1,1,4096,150994944,0.4560,331.129263158
