layer,batch,channel,height,width,num_output,fpops,lat,gflops
fc,446,4000,1,1,4096,7307264000,178.9780,40.82772184290807
fc,446,3000,1,1,64,85632000,5.7660,14.851196670135275
fc,446,3000,1,1,128,171264000,7.1230,24.04380176891759
fc,446,3000,1,1,196,262248000,9.5940,27.33458411507192
fc,446,3000,1,1,256,342528000,10.7830,31.765556895112677
fc,446,3000,1,1,320,428160000,11.5120,37.192494788047256
fc,446,3000,1,1,384,513792000,12.8570,39.96204402271137
fc,446,3000,1,1,512,685056000,16.8640,40.62239089184061
fc,446,3000,1,1,768,1027584000,21.5740,47.63066654306109
fc,446,3000,1,1,1024,1370112000,28.9340,47.35301029930186
fc,446,3000,1,1,1536,2055168000,42.0620,48.86044410631925
fc,446,3000,1,1,2048,2740224000,55.7270,49.17228632440289
fc,446,3000,1,1,2560,3425280000,69.0590,49.59932811074589
fc,446,3000,1,1,3072,4110336000,81.0460,50.71608716037805
fc,446,3000,1,1,3200,4281600000,84.7280,50.53347181569257
fc,446,3000,1,1,4096,5480448000,101.5120,53.98817873748916
fc,446,768,1,1,64,21921792,1.8300,11.97912131147541
fc,446,768,1,1,128,43843584,2.1550,20.345050580046404
fc,446,768,1,1,196,67135488,2.7970,24.00267715409367
fc,446,768,1,1,256,87687168,3.0030,29.199856143856145
fc,446,768,1,1,320,109608960,3.3910,32.32349159539959
fc,446,768,1,1,384,131530752,3.5830,36.70967122523025
fc,446,768,1,1,512,175374336,4.3540,40.27890124023886
fc,446,768,1,1,768,263061504,5.9340,44.33122750252781
fc,446,768,1,1,1024,350748672,7.6680,45.74187167449139
fc,446,768,1,1,1536,526123008,11.4740,45.8534955551682
fc,446,768,1,1,2048,701497344,13.9810,50.17504785065446
fc,446,768,1,1,2560,876871680,17.9390,48.880744746083955
fc,446,768,1,1,3072,1052246016,20.3770,51.63890739559307
fc,446,768,1,1,3200,1096089600,21.5840,50.78250555967384
fc,446,768,1,1,4096,1402994688,26.9170,52.122996173422
fc,446,512,1,1,64,14614528,1.0190,14.342029440628068
fc,446,512,1,1,128,29229056,1.3470,21.699373422420198
fc,446,512,1,1,196,44756992,1.7860,25.05990593505039
fc,446,512,1,1,256,58458112,1.9030,30.71892380451918
fc,446,512,1,1,320,73072640,2.1780,33.55033976124886
fc,446,512,1,1,384,87687168,2.4590,35.65968605124034
fc,446,512,1,1,512,116916224,3.0150,38.778183747927024
fc,446,512,1,1,768,175374336,4.1790,41.965622397702795
fc,446,512,1,1,1024,233832448,5.2530,44.5140772891681
fc,446,512,1,1,1536,350748672,7.5350,46.5492597213006
fc,446,512,1,1,2048,467664896,9.6990,48.2178467883287
fc,446,512,1,1,2560,584581120,12.4320,47.022290862290866
fc,446,512,1,1,3072,701497344,14.2630,49.18301507396761
fc,446,512,1,1,3200,730726400,14.7980,49.380078388971484
fc,446,512,1,1,4096,935329792,19.4980,47.970550415427226
fc,446,446,1,1,64,12730624,0.9820,12.963975560081467
fc,446,446,1,1,128,25461248,1.1590,21.968289905090597
fc,446,446,1,1,196,38987536,1.6220,24.036705302096177
fc,446,446,1,1,256,50922496,1.7590,28.94968504832291
fc,446,446,1,1,320,63653120,1.9430,32.76022645393721
fc,446,446,1,1,384,76383744,2.2170,34.45365087956698
fc,446,446,1,1,512,101844992,2.7200,37.44301176470588
fc,446,446,1,1,768,152767488,3.7360,40.89065524625268
fc,446,446,1,1,1024,203689984,5.2770,38.59958006443054
fc,446,446,1,1,1536,305534976,6.8360,44.69499356348742
fc,446,446,1,1,2048,407379968,8.7170,46.73396443730641
fc,446,446,1,1,2560,509224960,10.7330,47.44479269542531
fc,446,446,1,1,3072,611069952,12.6940,48.13848684417835
fc,446,446,1,1,3200,636531200,15.2620,41.70693225003276
fc,446,446,1,1,4096,814759936,16.6770,48.855305870360375
fc,446,1000,1,1,64,28544000,2.0500,13.923902439024392
fc,446,1000,1,1,128,57088000,2.5370,22.502167914860074
fc,446,1000,1,1,196,87416000,3.3850,25.824519940915806
fc,446,1000,1,1,256,114176000,3.5830,31.86603404967904
fc,446,1000,1,1,320,142720000,3.9560,36.07684529828109
fc,446,1000,1,1,384,171264000,4.4910,38.134936539746164
fc,446,1000,1,1,512,228352000,5.4690,41.75388553666118
fc,446,1000,1,1,768,342528000,7.5780,45.200316706254945
fc,446,1000,1,1,1024,456704000,9.6390,47.380848635750596
fc,446,1000,1,1,1536,685056000,13.6450,50.20564309270795
fc,446,1000,1,1,2048,913408000,17.7450,51.47410538179769
fc,446,1000,1,1,2560,1141760000,22.0860,51.696097075070185
fc,446,1000,1,1,3072,1370112000,25.8250,53.053707647628265
fc,446,1000,1,1,3200,1427200000,26.9460,52.96518963853633
fc,446,1000,1,1,4096,1826816000,34.8070,52.48415548596546
fc,446,64,1,1,64,1826816,0.4240,4.308528301886792
fc,446,64,1,1,128,3653632,0.4620,7.908294372294373
fc,446,64,1,1,196,5594624,0.5640,9.91954609929078
fc,446,64,1,1,256,7307264,0.5770,12.664235701906414
fc,446,64,1,1,320,9134080,0.6650,13.735458646616541
fc,446,64,1,1,384,10960896,0.6860,15.977982507288628
fc,446,64,1,1,512,14614528,0.8040,18.177273631840794
fc,446,64,1,1,768,21921792,1.0420,21.038188099808064
fc,446,64,1,1,1024,29229056,1.2960,22.55328395061728
fc,446,64,1,1,1536,43843584,1.8760,23.37078038379531
fc,446,64,1,1,2048,58458112,2.2580,25.889332152347208
fc,446,64,1,1,2560,73072640,2.8040,26.060142653352354
fc,446,64,1,1,3072,87687168,3.2440,27.03056966707768
fc,446,64,1,1,3200,91340800,3.4210,26.70002923121894
fc,446,64,1,1,4096,116916224,4.2780,27.32964562879851
fc,512,640,1,1,64,20971520,1.7500,11.983725714285713
fc,512,640,1,1,128,41943040,2.0940,20.030105062082143
fc,512,640,1,1,196,64225280,2.7360,23.474152046783622
fc,512,640,1,1,256,83886080,2.9710,28.234964658364184
fc,512,640,1,1,320,104857600,3.3200,31.583614457831324
fc,512,640,1,1,384,125829120,3.7270,33.761502548967
fc,512,640,1,1,512,167772160,4.2190,39.7658592083432
fc,512,640,1,1,768,251658240,5.9810,42.076281558267844
fc,512,640,1,1,1024,335544320,7.3860,45.42977525047387
fc,512,640,1,1,1536,503316480,10.5090,47.89385098487011
fc,512,640,1,1,2048,671088640,13.6790,49.05977337524673
fc,512,640,1,1,2560,838860800,18.6330,45.02016851822036
fc,512,640,1,1,3072,1006632960,20.0000,50.331648
fc,512,640,1,1,3200,1048576000,20.7580,50.51430773677618
fc,512,640,1,1,4096,1342177280,26.5360,50.5794874886946
fc,512,384,1,1,64,12582912,0.9950,12.646142713567839
fc,512,384,1,1,128,25165824,1.1700,21.50925128205128
fc,512,384,1,1,196,38535168,1.5820,24.358513274336282
fc,512,384,1,1,256,50331648,1.6740,30.06669534050179
fc,512,384,1,1,320,62914560,1.9250,32.68288831168831
fc,512,384,1,1,384,75497472,2.1880,34.50524314442413
fc,512,384,1,1,512,100663296,2.6580,37.87181941309255
fc,512,384,1,1,768,150994944,3.6240,41.66527152317881
fc,512,384,1,1,1024,201326592,4.5930,43.833353363814496
fc,512,384,1,1,1536,301989888,7.3520,41.07588248095757
fc,512,384,1,1,2048,402653184,8.4880,47.43793402450519
fc,512,384,1,1,2560,503316480,10.4460,48.18269959793222
fc,512,384,1,1,3072,603979776,12.4250,48.61004233400402
fc,512,384,1,1,3200,629145600,13.9830,44.99360652220554
fc,512,384,1,1,4096,805306368,16.3210,49.341729550885354
fc,512,2000,1,1,64,65536000,4.3310,15.131840221657814
fc,512,2000,1,1,128,131072000,5.5030,23.81828093767036
fc,512,2000,1,1,196,200704000,7.3050,27.474880219028066
fc,512,2000,1,1,256,262144000,7.7610,33.77709058111068
fc,512,2000,1,1,320,327680000,8.9390,36.65734422194876
fc,512,2000,1,1,384,393216000,10.0620,39.07930828861062
fc,512,2000,1,1,512,524288000,12.2420,42.82698905407613
fc,512,2000,1,1,768,786432000,17.9680,43.76847729296527
fc,512,2000,1,1,1024,1048576000,21.8430,48.00512750080117
fc,512,2000,1,1,1536,1572864000,30.8470,50.98920478490614
fc,512,2000,1,1,2048,2097152000,40.3370,51.990777697895226
fc,512,2000,1,1,2560,2621440000,49.8900,52.54439767488474
fc,512,2000,1,1,3072,3145728000,59.0140,53.30477513810282
fc,512,2000,1,1,3200,3276800000,61.2870,53.46647739324816
fc,512,2000,1,1,4096,4194304000,78.8790,53.173899263428794
fc,512,576,1,1,64,18874368,1.6260,11.607852398523987
fc,512,576,1,1,128,37748736,2.0100,18.780465671641796
fc,512,576,1,1,196,57802752,2.6250,22.020096
fc,512,576,1,1,256,75497472,3.2010,23.58558950328023
fc,512,576,1,1,320,94371840,3.0790,30.650159142578758
fc,512,576,1,1,384,113246208,3.4620,32.71120970537262
fc,512,576,1,1,512,150994944,3.8140,39.58965495542737
fc,512,576,1,1,768,226492416,5.2980,42.75055039637599
fc,512,576,1,1,1024,301989888,6.6490,45.41884313430591
fc,512,576,1,1,1536,452984832,9.5000,47.682613894736846
fc,512,576,1,1,2048,603979776,12.2600,49.26425579119086
fc,512,576,1,1,2560,754974720,15.7210,48.0233267603842
fc,512,576,1,1,3072,905969664,18.5950,48.72114353320785
fc,512,576,1,1,3200,943718400,19.3400,48.796194415718716
fc,512,576,1,1,4096,1207959552,23.6810,51.00965128161817
fc,512,4000,1,1,64,131072000,8.7720,14.942088463292293
fc,512,4000,1,1,128,262144000,11.0980,23.62083258244729
fc,512,4000,1,1,196,401408000,15.3540,26.143545655855153
fc,512,4000,1,1,256,524288000,16.4330,31.90458224304753
fc,512,4000,1,1,320,655360000,19.2830,33.98641290255665
fc,512,4000,1,1,384,786432000,20.6280,38.124490983129725
fc,512,4000,1,1,512,1048576000,27.1680,38.5959952885748
fc,512,4000,1,1,768,1572864000,37.1500,42.33819650067295
fc,512,4000,1,1,1024,2097152000,50.9710,41.14402307194287
fc,512,4000,1,1,1536,3145728000,73.7350,42.662616125313626
fc,512,4000,1,1,2048,4194304000,99.4040,42.19451933523802
fc,512,4000,1,1,2560,5242880000,127.8500,41.008056315995304
fc,512,4000,1,1,3072,6291456000,147.9740,42.517307094489574
fc,512,4000,1,1,3200,6553600000,156.0980,41.983881920332095
fc,512,4000,1,1,4096,8388608000,194.2410,43.18659809206089
fc,512,3000,1,1,64,98304000,6.4050,15.348009367681499
fc,512,3000,1,1,128,196608000,8.1760,24.046966731898234
fc,512,3000,1,1,196,301056000,10.9080,27.599559955995602
fc,512,3000,1,1,256,393216000,11.4560,34.324022346368714
fc,512,3000,1,1,320,491520000,13.6650,35.96926454445664
fc,512,3000,1,1,384,589824000,14.7650,39.94744327802235
fc,512,3000,1,1,512,786432000,18.1890,43.23668151080323
fc,512,3000,1,1,768,1179648000,25.6570,45.97762793779476
fc,512,3000,1,1,1024,1572864000,34.2430,45.932424145080745
fc,512,3000,1,1,1536,2359296000,47.6820,49.47980369950925
fc,512,3000,1,1,2048,3145728000,61.8030,50.89927673413912
fc,512,3000,1,1,2560,3932160000,86.2070,45.613001264398484
fc,512,3000,1,1,3072,4718592000,94.8740,49.735354259333434
fc,512,3000,1,1,3200,4915200000,93.2590,52.70483277753354
fc,512,3000,1,1,4096,6291456000,120.8640,52.054011119936455
fc,512,768,1,1,64,25165824,1.9170,13.127712050078246
fc,512,768,1,1,128,50331648,2.3470,21.44509927567107
fc,512,768,1,1,196,77070336,3.1690,24.320080782581257
fc,512,768,1,1,256,100663296,3.2830,30.661984770027416
fc,512,768,1,1,320,125829120,3.7930,33.174036382810435
fc,512,768,1,1,384,150994944,3.9850,37.89082659974906
fc,512,768,1,1,512,201326592,5.9320,33.93907484828051
fc,512,768,1,1,768,301989888,6.7670,44.62684912073296
fc,512,768,1,1,1024,402653184,8.6830,46.372588275941496
fc,512,768,1,1,1536,603979776,12.2720,49.21608344198175
fc,512,768,1,1,2048,805306368,16.0990,50.022136033294
fc,512,768,1,1,2560,1006632960,19.7370,51.002328621371035
fc,512,768,1,1,3072,1207959552,23.3950,51.63323581961958
fc,512,768,1,1,3200,1258291200,24.3330,51.711305634323764
fc,512,768,1,1,4096,1610612736,33.0940,48.66781700610383
fc,512,512,1,1,64,16777216,1.1870,14.134133108677336
fc,512,512,1,1,128,33554432,1.4920,22.48956568364611
fc,512,512,1,1,196,51380224,1.9990,25.70296348174087
fc,512,512,1,1,256,67108864,2.1110,31.790082425390807
fc,512,512,1,1,320,83886080,2.4980,33.5812970376301
fc,512,512,1,1,384,100663296,2.7910,36.067107130060904
fc,512,512,1,1,512,134217728,3.4620,38.768841132293474
fc,512,512,1,1,768,201326592,4.7140,42.70822910479423
fc,512,512,1,1,1024,268435456,5.9550,45.07732258606213
fc,512,512,1,1,1536,402653184,8.5410,47.14356445381103
fc,512,512,1,1,2048,536870912,11.1150,48.30147656320288
fc,512,512,1,1,2560,671088640,13.5560,49.50491590439658
fc,512,512,1,1,3072,805306368,16.2610,49.52379115675543
fc,512,512,1,1,3200,838860800,16.7290,50.1441090322195
fc,512,512,1,1,4096,1073741824,21.3090,50.389123093528546
fc,512,446,1,1,64,14614528,1.0380,14.079506743737957
fc,512,446,1,1,128,29229056,1.3110,22.29523722349352
fc,512,446,1,1,196,44756992,1.8080,24.75497345132743
fc,512,446,1,1,256,58458112,1.9280,30.320597510373442
fc,512,446,1,1,320,73072640,2.2210,32.90078343088699
fc,512,446,1,1,384,87687168,2.4900,35.21573012048193
fc,512,446,1,1,512,116916224,3.0770,37.99682287942802
fc,512,446,1,1,768,175374336,4.1810,41.945547955034684
fc,512,446,1,1,1024,233832448,5.3540,43.6743459096003
fc,512,446,1,1,1536,350748672,7.6420,45.89749699031667
fc,512,446,1,1,2048,467664896,9.8850,47.310561052099146
fc,512,446,1,1,2560,584581120,12.2170,47.849809282147824
fc,512,446,1,1,3072,701497344,14.4280,48.62055336845023
fc,512,446,1,1,3200,730726400,15.6880,46.57868434472208
fc,512,446,1,1,4096,935329792,19.0340,49.1399491436377
fc,512,1000,1,1,64,32768000,2.1580,15.184430027803524
fc,512,1000,1,1,128,65536000,2.7830,23.548688465684513
fc,512,1000,1,1,196,100352000,3.6860,27.225176342919156
fc,512,1000,1,1,256,131072000,3.9810,32.9243908565687
fc,512,1000,1,1,320,163840000,4.7530,34.47086050915212
fc,512,1000,1,1,384,196608000,5.0610,38.84765856550089
fc,512,1000,1,1,512,262144000,6.2600,41.87603833865815
fc,512,1000,1,1,768,393216000,8.5970,45.738746074211946
fc,512,1000,1,1,1024,524288000,10.9870,47.7189405661236
fc,512,1000,1,1,1536,786432000,15.5970,50.422004231583
fc,512,1000,1,1,2048,1048576000,20.2310,51.83016163313726
fc,512,1000,1,1,2560,1310720000,24.8560,52.73253942710009
fc,512,1000,1,1,3072,1572864000,30.6400,51.333681462140994
fc,512,1000,1,1,3200,1638400000,30.6410,53.47083972455207
fc,512,1000,1,1,4096,2097152000,38.9080,53.90027757787602
fc,512,64,1,1,64,2097152,0.4290,4.8884662004662
fc,512,64,1,1,128,4194304,0.4920,8.5250081300813
fc,512,64,1,1,196,6422528,0.6130,10.47720717781403
fc,512,64,1,1,256,8388608,0.6340,13.231242902208203
fc,512,64,1,1,320,10485760,0.6730,15.580624071322436
fc,512,64,1,1,384,12582912,0.7460,16.867174262734583
fc,512,64,1,1,512,16777216,0.8930,18.787475923852185
fc,512,64,1,1,768,25165824,1.1550,21.78859220779221
fc,512,64,1,1,1024,33554432,1.4730,22.779655125594026
fc,512,64,1,1,1536,50331648,1.9830,25.381567322239032
fc,512,64,1,1,2048,67108864,2.5440,26.379270440251567
fc,512,64,1,1,2560,83886080,3.1260,26.834958413307742
fc,512,64,1,1,3072,100663296,3.6730,27.406288047917233
fc,512,64,1,1,3200,104857600,3.8140,27.492815941269008
fc,512,64,1,1,4096,134217728,4.8450,27.702317440660476
fc,576,640,1,1,64,23592960,1.8610,12.677571198280495
fc,576,640,1,1,128,47185920,2.2180,21.27408476104599
fc,576,640,1,1,196,72253440,2.9680,24.344150943396226
fc,576,640,1,1,256,94371840,3.1790,29.686014469959108
fc,576,640,1,1,320,117964800,4.0430,29.17754142963146
fc,576,640,1,1,384,141557760,4.0710,34.772232866617536
fc,576,640,1,1,512,188743680,4.7630,39.627058576527396
fc,576,640,1,1,768,283115520,6.5670,43.11185015989036
fc,576,640,1,1,1024,377487360,8.2740,45.62332124728065
fc,576,640,1,1,1536,566231040,11.8130,47.93287395242529
fc,576,640,1,1,2048,754974720,15.3290,49.251400613216774
fc,576,640,1,1,2560,943718400,18.8780,49.9903803369001
fc,576,640,1,1,3072,1132462080,22.4680,50.40333273989675
fc,576,640,1,1,3200,1179648000,23.3480,50.52458454685626
fc,576,640,1,1,4096,1509949440,29.6840,50.867451825899465
fc,576,384,1,1,64,14155776,1.0740,13.180424581005585
fc,576,384,1,1,128,28311552,1.2580,22.50520826709062
fc,576,384,1,1,196,43352064,1.7360,24.972387096774195
fc,576,384,1,1,256,56623104,1.8580,30.475298170075348
fc,576,384,1,1,320,70778880,2.1290,33.24512916862377
fc,576,384,1,1,384,84934656,2.3520,36.11167346938775
fc,576,384,1,1,512,113246208,3.1500,35.95117714285714
fc,576,384,1,1,768,169869312,4.0660,41.777991146089526
fc,576,384,1,1,1024,226492416,5.1780,43.741293163383546
fc,576,384,1,1,1536,339738624,7.9160,42.917966649823136
fc,576,384,1,1,2048,452984832,9.5120,47.62245920941969
fc,576,384,1,1,2560,566231040,11.7230,48.30086496630555
fc,576,384,1,1,3072,679477248,14.5350,46.74766068111455
fc,576,384,1,1,3200,707788800,14.4580,48.9548208604233
fc,576,384,1,1,4096,905969664,18.3080,49.48490627048285
fc,576,2000,1,1,64,73728000,4.8190,15.299439717783772
fc,576,2000,1,1,128,147456000,6.1570,23.949325970440146
fc,576,2000,1,1,196,225792000,8.2750,27.2860422960725
fc,576,2000,1,1,256,294912000,8.8170,33.44811160258592
fc,576,2000,1,1,320,368640000,10.1700,36.24778761061947
fc,576,2000,1,1,384,442368000,11.3510,38.97172055325521
fc,576,2000,1,1,512,589824000,13.9760,42.202633085289065
fc,576,2000,1,1,768,884736000,19.2710,45.91022780343521
fc,576,2000,1,1,1024,1179648000,25.8860,45.570887738545935
fc,576,2000,1,1,1536,1769472000,34.8990,50.70265623656838
fc,576,2000,1,1,2048,2359296000,45.2460,52.14374751359236
fc,576,2000,1,1,2560,2949120000,56.8240,51.89919752217373
fc,576,2000,1,1,3072,3538944000,66.7450,53.02185931530452
fc,576,2000,1,1,3200,3686400000,68.8060,53.576722960206965
fc,576,2000,1,1,4096,4718592000,89.8180,52.53503752031887
fc,576,576,1,1,64,21233664,1.7800,11.929024719101122
fc,576,576,1,1,128,42467328,2.1670,19.59729026303646
fc,576,576,1,1,196,65028096,2.9090,22.354106565830186
fc,576,576,1,1,256,84934656,2.9600,28.69414054054054
fc,576,576,1,1,320,106168320,3.7990,27.946385891023958
fc,576,576,1,1,384,127401984,3.7020,34.41436628849271
fc,576,576,1,1,512,169869312,4.2920,39.578124883504195
fc,576,576,1,1,768,254803968,5.8520,43.541347915242646
fc,576,576,1,1,1024,339738624,7.4750,45.44998314381271
fc,576,576,1,1,1536,509607936,10.6360,47.91349529898458
fc,576,576,1,1,2048,679477248,13.7570,49.39138242349349
fc,576,576,1,1,2560,849346560,17.7530,47.842424378978194
fc,576,576,1,1,3072,1019215872,20.1770,50.51374693958467
fc,576,576,1,1,3200,1061683200,21.0730,50.3812081810848
fc,576,576,1,1,4096,1358954496,26.5630,51.159676843730004
fc,576,4000,1,1,64,147456000,9.6210,15.326473339569688
fc,576,4000,1,1,128,294912000,12.4670,23.655410283147507
fc,576,4000,1,1,196,451584000,16.8910,26.735184417737255
fc,576,4000,1,1,256,589824000,17.7440,33.240757439134356
fc,576,4000,1,1,320,737280000,22.6090,32.610022557388646
fc,576,4000,1,1,384,884736000,26.5330,33.34474051181547
fc,576,4000,1,1,512,1179648000,28.9300,40.77594192879364
fc,576,4000,1,1,768,1769472000,43.5390,40.6410804106663
fc,576,4000,1,1,1024,2359296000,57.1360,41.292635116213944
fc,576,4000,1,1,1536,3538944000,87.8060,40.304125002847194
fc,576,4000,1,1,2048,4718592000,103.2600,45.69622312608948
fc,576,4000,1,1,2560,5898240000,142.0060,41.535146402264694
fc,576,4000,1,1,3072,7077888000,165.5220,42.761010620944646
fc,576,4000,1,1,3200,7372800000,174.4920,42.252939962863636
fc,576,4000,1,1,4096,9437184000,215.2620,43.8404548875324
fc,576,3000,1,1,64,110592000,7.1340,15.502102607232967
fc,576,3000,1,1,128,221184000,9.0860,24.343385428131192
fc,576,3000,1,1,196,338688000,12.0770,28.044050674836466
fc,576,3000,1,1,256,442368000,12.7730,34.633054098489
fc,576,3000,1,1,320,552960000,14.6230,37.8144019695001
fc,576,3000,1,1,384,663552000,16.4050,40.44815604998477
fc,576,3000,1,1,512,884736000,22.0880,40.05505251720391
fc,576,3000,1,1,768,1327104000,30.2040,43.93802145411204
fc,576,3000,1,1,1024,1769472000,37.1370,47.647144357379425
fc,576,3000,1,1,1536,2654208000,50.0990,52.97926106309508
fc,576,3000,1,1,2048,3538944000,72.1160,49.072938044262024
fc,576,3000,1,1,2560,4423680000,87.7020,50.43989874803311
fc,576,3000,1,1,3072,5308416000,100.9170,52.601801480424506
fc,576,3000,1,1,3200,5529600000,108.3610,51.02942940725907
fc,576,3000,1,1,4096,7077888000,139.4580,50.75282880867358
fc,576,768,1,1,64,28311552,2.0120,14.071347912524852
fc,576,768,1,1,128,56623104,2.5100,22.55900557768925
fc,576,768,1,1,196,86704128,3.2860,26.385918441874622
fc,576,768,1,1,256,113246208,3.6290,31.205899145770186
fc,576,768,1,1,320,141557760,4.5160,31.34582816651904
fc,576,768,1,1,384,169869312,4.4720,37.985087656529515
fc,576,768,1,1,512,226492416,5.4780,41.345822562979194
fc,576,768,1,1,768,339738624,7.5850,44.79085352669743
fc,576,768,1,1,1024,452984832,10.6100,42.69414062205466
fc,576,768,1,1,1536,679477248,13.8260,49.14488991754666
fc,576,768,1,1,2048,905969664,18.1320,49.965236267372596
fc,576,768,1,1,2560,1132462080,22.6620,49.971850675139
fc,576,768,1,1,3072,1358954496,27.4000,49.59687941605839
fc,576,768,1,1,3200,1415577600,27.9200,50.70120343839542
fc,576,768,1,1,4096,1811939328,34.6270,52.327355185260046
fc,576,512,1,1,64,18874368,1.7910,10.538452261306533
fc,576,512,1,1,128,37748736,2.0220,18.669008902077152
fc,576,512,1,1,196,57802752,2.6150,22.10430286806883
fc,576,512,1,1,256,75497472,2.8160,26.81018181818182
fc,576,512,1,1,320,94371840,3.1680,29.78909090909091
fc,576,512,1,1,384,113246208,4.4600,25.391526457399106
fc,576,512,1,1,512,150994944,4.2400,35.612015094339625
fc,576,512,1,1,768,226492416,5.3520,42.31921076233184
fc,576,512,1,1,1024,301989888,6.7480,44.75250266745702
fc,576,512,1,1,1536,452984832,9.6440,46.970637909581086
fc,576,512,1,1,2048,603979776,12.6530,47.73411649411206
fc,576,512,1,1,2560,754974720,15.4240,48.94804979253112
fc,576,512,1,1,3072,905969664,18.8970,47.94251277980633
fc,576,512,1,1,3200,943718400,18.9830,49.71387030500974
fc,576,512,1,1,4096,1207959552,24.1370,50.04596892737292
fc,576,446,1,1,64,16441344,1.1540,14.247265164644716
fc,576,446,1,1,128,32882688,1.4580,22.55328395061729
fc,576,446,1,1,196,50351616,1.9960,25.226260521042082
fc,576,446,1,1,256,65765376,2.1490,30.602780828292232
fc,576,446,1,1,320,82206720,2.4420,33.6636855036855
fc,576,446,1,1,384,98648064,2.7900,35.357729032258064
fc,576,446,1,1,512,131530752,3.8960,33.76045995893224
fc,576,446,1,1,768,197296128,4.7080,41.90656924384027
fc,576,446,1,1,1024,263061504,6.0220,43.68341149119894
fc,576,446,1,1,1536,394592256,8.5260,46.28105277973258
fc,576,446,1,1,2048,526123008,11.1350,47.24948432869331
fc,576,446,1,1,2560,657653760,13.6810,48.07059133104306
fc,576,446,1,1,3072,789184512,16.7320,47.16617929715515
fc,576,446,1,1,3200,822067200,16.8700,48.72953171310018
fc,576,446,1,1,4096,1052246016,21.4240,49.115292008961916
fc,576,1000,1,1,64,36864000,2.3860,15.450125733445095
fc,576,1000,1,1,128,73728000,3.1250,23.59296
fc,576,1000,1,1,196,112896000,4.1590,27.14498677566723
fc,576,1000,1,1,256,147456000,4.5470,32.42929404002639
fc,576,1000,1,1,320,184320000,5.1210,35.99297012302284
fc,576,1000,1,1,384,221184000,5.7690,38.34009360374415
fc,576,1000,1,1,512,294912000,7.1020,41.525204167840045
fc,576,1000,1,1,768,442368000,10.2980,42.956690619537774
fc,576,1000,1,1,1024,589824000,12.4380,47.421128798842254
fc,576,1000,1,1,1536,884736000,17.6200,50.212031782065836
fc,576,1000,1,1,2048,1179648000,23.4680,50.266234873018576
fc,576,1000,1,1,2560,1474560000,27.9990,52.66473802635809
fc,576,1000,1,1,3072,1769472000,33.2840,53.16284100468693
fc,576,1000,1,1,3200,1843200000,35.7730,51.5248930757834
fc,576,1000,1,1,4096,2359296000,44.1770,53.40552776331575
fc,576,64,1,1,64,2359296,0.4480,5.266285714285714
fc,576,64,1,1,128,4718592,0.5150,9.162314563106793
fc,576,64,1,1,196,7225344,0.6620,10.914416918429003
fc,576,64,1,1,256,9437184,0.6690,14.106403587443946
fc,576,64,1,1,320,11796480,0.7680,15.36
fc,576,64,1,1,384,14155776,0.7950,17.806007547169813
fc,576,64,1,1,512,18874368,0.9600,19.6608
fc,576,64,1,1,768,28311552,1.2660,22.362995260663507
fc,576,64,1,1,1024,37748736,1.6280,23.187184275184276
fc,576,64,1,1,1536,56623104,2.1940,25.808160437556975
fc,576,64,1,1,2048,75497472,2.8600,26.397717482517486
fc,576,64,1,1,2560,94371840,3.4940,27.009685174585
fc,576,64,1,1,3072,113246208,4.1010,27.61429114850037
fc,576,64,1,1,3200,117964800,4.2240,27.927272727272726
fc,576,64,1,1,4096,150994944,5.3740,28.097310011164872
